z ra dec
0.1156211 11.9880570 7.6662985
0.1175925 11.7502512 9.1038906
0.1145581 14.3429365 10.8259784
0.1144486 14.9645617 10.0449859
0.1169420 13.6701817 7.8589421
0.1176354 14.0879998 8.4665403
0.1174176 14.8314945 9.4379408
0.1127735 14.0851855 10.9813440
0.1135112 13.5576948 12.1121329
0.1196585 14.0966281 13.3644507
0.1211943 13.8931583 13.4999505
0.1185408 12.8495722 15.8044156
0.1186835 13.1882736 15.8563427
0.1196618 14.2778468 16.6522667
0.1214185 14.3644837 15.3244348
0.1204242 13.9122627 16.5988187
0.1202982 14.6099416 16.1791864
0.1224055 14.4238084 15.4580794
0.1189225 14.3079489 17.0519035
0.1170694 15.5803347 17.3453090
0.1203618 13.0584350 17.5087493
0.1169825 13.2174413 19.5849926
0.1185303 13.8249790 19.1819024
0.1186888 13.1064816 20.1255642
0.1262379 14.2025464 20.8715552
0.1258010 14.8803536 20.3629735
0.1182984 11.9720175 20.7153413
0.1261280 12.2882548 22.3736912
0.1273124 13.6271628 22.4708574
0.1155180 4.4909347 0.7584217
0.1157268 5.6270152 1.0189692
0.1156368 5.1334523 1.7699494
0.1178438 7.3593631 0.2815352
0.1199459 6.6554518 1.8502854
0.1188316 7.0004435 2.6063701
0.1214663 3.9482136 2.4213621
0.1220000 7.1408522 2.6284243
0.1159752 3.8915136 5.8510827
0.1214954 5.1031064 5.7138010
0.1214052 6.7828785 6.2828883
0.1216816 6.8934540 6.4135205
0.1166097 3.7553490 4.9313450
0.1184363 6.2864812 10.1738654
0.1222601 3.9710526 11.4642880
0.1234369 4.4506130 12.9156848
0.1241946 5.1670675 13.4623722
0.1204938 4.0187569 15.3913777
0.1225760 5.6146442 15.1797100
0.1228664 4.6860905 16.8739741
0.1259630 6.2696059 14.9838894
0.1248975 3.7665304 17.0696353
0.1271902 4.7585242 16.4647278
0.1275783 4.5636416 16.4435671
0.1272461 4.6341167 17.4180606
0.1264805 6.1224019 16.0374492
0.1195176 4.0566496 15.8606355
0.1267405 5.8811047 19.2054188
0.1277023 6.5298042 18.9120665
0.1244752 4.3530314 20.6858409
0.1242663 5.3015345 21.0483871
0.1255531 4.8171104 19.9657174
0.1287439 3.9093941 19.6676837
0.1266532 4.8221136 19.8099222
0.1268646 4.8448127 20.1622799
0.1264000 5.0248300 19.7291727
0.1249237 6.8030923 20.8556670
0.1258818 5.7170832 20.0955859
0.1256642 6.9094349 20.2098779
0.1246655 7.0172354 21.5127767
0.1289834 5.4997408 20.1279319
0.1252345 4.0818066 21.9253817
0.1253313 4.0478693 22.0685479
0.1256732 4.0420488 21.6730860
0.1256031 6.2751709 22.1860407
0.1243248 0.0408961 22.4309753
0.1128709 16.9489250 1.7915275
0.1127136 17.1822136 1.3277737
0.1145579 17.1335165 2.0571859
0.1134422 16.8594644 2.9650652
0.1187386 16.9476697 1.2640739
0.1173297 15.9228491 3.3360329
0.1163851 16.4417765 2.9397762
0.1137172 18.4907588 2.4780874
0.1160087 18.5421957 2.7519675
0.1163583 18.6678268 2.7016269
0.1195727 17.0167187 2.0530998
0.1130368 18.4157516 0.7546111
0.1148791 18.3018551 6.5159211
0.1139357 17.7941196 3.8566801
0.1153353 18.2687922 8.2995948
0.1192748 17.7968784 7.9552464
0.1193422 17.9819607 9.2129855
0.1184546 15.9232260 10.0425663
0.1212757 18.3324255 9.8111668
0.1167664 15.3473876 9.3558647
0.1169713 18.6914016 12.2372098
0.1183205 17.7645182 11.3654774
0.1188857 16.0617162 15.4423035
0.1189633 16.7264804 15.1268858
0.1191738 19.2405190 15.8505128
0.1190193 19.0927440 15.0197161
0.1182033 18.2537005 17.3311405
0.1216536 15.7166973 19.9324737
0.1220477 15.8482331 19.8325630
0.1236431 16.2419236 19.7556975
0.1250382 15.8596104 19.7214443
0.1246439 15.8454476 21.1066101
0.1244706 16.0287811 21.1571435
0.1256881 16.5924396 20.2062758
0.1260296 16.7255890 20.5610180
0.1260696 17.1791855 20.2260740
0.1203570 16.3158566 21.8003907
0.1205588 19.1723125 19.5020326
0.1203516 19.1561149 19.5949356
0.1274101 17.2868677 21.1237160
0.1263347 17.5475150 21.2808686
0.1183483 8.0807259 0.7313144
0.1242562 9.6858972 3.4064882
0.1174339 7.9251600 7.0487135
0.1244493 8.1444357 6.6429596
0.1225847 9.9816856 7.0259929
0.1172261 11.0183643 4.5772902
0.1225355 8.1321551 7.3486170
0.1207910 11.0193015 9.7196615
0.1232863 10.2805482 10.6329543
0.1229157 10.3461529 7.1803614
0.1257709 7.3982301 12.9372819
0.1225989 10.4089019 11.4330712
0.1234740 10.5623434 13.3379459
0.1199009 7.4399080 11.1042427
0.1201524 9.0621269 11.0632067
0.1223516 7.9531279 15.7492638
0.1238234 11.0350618 17.3036602
0.1274298 8.0097455 19.1566077
0.1299279 7.5561834 18.6571798
0.1298431 8.6874472 18.6356964
0.1299621 9.8020585 17.2639548
0.1246893 11.1358356 20.1589792
0.1276823 8.6010555 22.1146028
0.1301515 8.2364378 21.1953650
0.1283401 10.4121708 22.3739633
0.1180129 20.2000393 1.2160712
0.1198271 20.1667097 0.4755763
0.1212055 20.1993917 1.5119607
0.1218537 19.9013682 1.4212750
0.1191738 19.3316444 3.5353721
0.1170780 22.1997275 1.2598099
0.1195361 21.2656839 1.0907677
0.1195864 21.3983516 1.2379035
0.1224352 20.9963897 0.6038140
0.1164877 19.9349284 5.2660112
0.1173341 19.6883390 7.4003091
0.1172484 22.0718708 4.7652542
0.1202718 20.1614266 4.2346230
0.1199075 19.6710235 4.9726162
0.1155405 19.7923391 8.2048651
0.1183358 20.0100838 8.7736301
0.1229541 18.6910020 12.5120191
0.1241438 19.4802857 14.1402831
0.1242274 18.7001939 13.4604011
0.1214465 21.0509841 11.4945350
0.1196537 21.6184662 12.1033511
0.1208492 22.1674965 12.4849013
0.1200618 19.3297523 15.1990031
0.1256108 19.3707253 15.1258544
0.1264496 20.2079679 15.5139139
0.1266548 20.0814982 15.8243561
0.1228289 21.2291595 20.0556014
0.1258675 19.8175788 20.9012152
0.1244720 21.8832642 20.3556409
0.1242427 22.2010020 20.3725378
0.1249377 22.0495754 20.1753331
0.1265085 21.7672299 19.7410024
0.1275341 19.7249883 20.4437879
0.1287060 18.6042925 20.3167799
0.1287683 20.8600422 19.4480000
0.1253649 21.0552714 21.6188552
0.1292348 19.3516539 21.0938129
0.1275802 19.7660927 20.9703513
0.1191121 14.3625089 0.3423204
0.1196571 14.7212752 4.9284625
0.1247736 13.2430031 5.2302093
0.1207329 12.4008425 5.8943822
0.1202756 12.5302250 6.2149734
0.1229683 11.4264286 6.2831844
0.1231611 11.4798902 6.1928818
0.1257920 13.8570465 6.1217139
0.1174767 11.3501196 4.7282379
0.1207995 12.6448341 7.7518111
0.1236865 12.8815887 7.9864057
0.1260747 12.8098385 7.4318179
0.1211654 14.8387202 10.4711898
0.1186900 11.3386022 8.9018389
0.1211208 11.6658358 11.0233775
0.1236044 11.6608165 12.4687419
0.1253102 11.4825259 12.2497708
0.1252082 11.6109819 12.1051216
0.1258328 11.7949699 12.0709377
0.1270057 11.1736098 12.1441255
0.1258782 12.0309901 11.7539307
0.1259740 12.2628049 12.4054492
0.1260772 14.1356386 11.7058019
0.1275744 10.7309843 13.3116023
0.1261447 12.3436838 13.1064630
0.1263068 12.4566860 13.2054298
0.1269106 12.0439623 12.4543958
0.1261530 11.4009204 13.7635950
0.1274447 13.6569480 12.4115848
0.1238937 12.5618607 14.6247026
0.1246513 13.0325139 14.6043211
0.1255814 13.8030716 15.7309349
0.1256570 13.6114012 15.4218021
0.1266832 10.9645411 14.4235298
0.1285483 13.1583003 14.4172961
0.1277600 14.1821156 14.0197646
0.1242589 11.6239950 17.5079778
0.1259632 12.0052673 15.8898139
0.1252072 11.9588630 17.3543212
0.1255162 12.2269048 17.2883867
0.1265020 11.2757885 15.9858462
0.1280277 12.0235468 17.2042683
0.1292124 13.3604338 16.2001097
0.1302674 12.7840981 16.2145735
0.1283983 11.3723626 13.8289802
0.1265678 10.7911414 14.7687105
0.1301175 11.4800420 17.3814415
0.1271051 11.0555587 19.4023169
0.1265229 14.1101092 20.6563469
0.1296365 12.2639027 17.0988951
0.1278530 12.9567074 17.4547010
0.1267501 12.0220333 21.7518011
0.1293460 11.8187765 20.7781462
0.1199549 18.6421775 0.0199419
0.1251060 15.2415373 0.6041830
0.1263626 15.0035163 1.3576866
0.1263292 14.9534497 1.4893801
0.1261177 16.5902889 1.6987406
0.1269439 16.4310522 5.5511877
0.1248578 16.5688430 6.7329421
0.1269607 16.7743792 6.6642769
0.1249500 16.9286616 6.8668461
0.1227912 15.7890038 9.1726217
0.1230052 17.6125341 7.9784533
0.1239647 16.7789858 7.3341839
0.1237219 16.8218411 8.1680954
0.1241013 16.7461046 8.0414500
0.1239866 17.7893815 7.6662034
0.1226762 17.9007520 8.7897135
0.1244305 15.5847344 7.5548861
0.1256635 15.5438115 8.7310575
0.1262342 16.1015888 7.9806093
0.1262466 16.4334988 8.4159955
0.1275663 17.2944043 8.2522458
0.1254560 15.0573090 8.9380683
0.1253199 15.8269490 9.2704800
0.1260328 16.7943441 9.2798248
0.1266211 17.1915472 9.1278436
0.1272354 16.9891845 9.9191029
0.1298095 16.6587560 11.0268243
0.1239220 15.2122826 12.8151350
0.1242122 17.1315470 13.2895767
0.1250757 16.9197362 13.1698359
0.1295637 17.4392549 14.5497093
0.1278671 17.6462321 17.1785532
0.1302360 14.9695793 15.8663070
0.1309434 17.4461900 19.2872185
0.1309516 17.8062089 19.2043058
0.1305496 17.9181305 19.8986269
0.1312424 16.7283376 19.0050176
0.1323742 16.8442304 19.9929952
0.1305949 16.2759744 20.7481717
0.1314890 16.4808429 20.7310783
0.1328367 14.5966634 20.3853321
0.1244088 20.6159654 1.2047850
0.1290921 19.9017482 0.1641715
0.1259175 18.7133128 2.0585425
0.1270339 18.8287407 2.5959225
0.1270194 19.5091202 2.6843269
0.1265019 19.9296713 4.4882333
0.1278264 18.9211274 4.3167691
0.1257597 19.2185371 6.9315789
0.1281223 18.5553896 5.7860044
0.1225812 19.9093761 5.4673937
0.1246014 18.4158396 7.5313069
0.1295615 18.8738209 7.0413151
0.1258552 20.7529520 7.9330182
0.1276512 19.6497806 8.5959581
0.1276592 19.7180975 8.4552925
0.1297311 18.9823811 7.0671497
0.1299920 19.2667654 7.3037373
0.1304549 19.4117836 7.3294883
0.1278764 19.5877181 8.0044051
0.1245796 18.6179203 9.9072168
0.1249195 19.4369162 8.9360654
0.1277238 19.5359374 9.3941915
0.1272491 19.8347353 9.5708898
0.1276214 19.7889647 9.4500772
0.1269522 19.7358748 9.8597258
0.1281714 20.5946477 9.0830652
0.1297377 17.4357847 8.9043282
0.1277169 18.7833031 8.9781424
0.1280998 19.4275753 9.5394650
0.1291235 18.3246310 6.7969121
0.1266491 17.5877711 6.9757912
0.1254024 20.2534538 10.7696032
0.1275401 19.0776183 13.1150836
0.1314115 19.5593428 13.0486203
0.1278741 20.8040312 15.6251174
0.1311372 20.4377954 16.5921005
0.1299563 17.7869960 14.2585094
0.1313399 19.6812881 13.5818008
0.1299181 17.9172482 15.4489029
0.1299432 18.4537255 13.6330327
0.1300772 17.5935513 14.3104487
0.1298763 19.6125731 17.7156475
0.1306390 19.2075866 18.4467064
0.1312596 18.2413227 19.3899562
0.1310194 18.7543106 18.9489603
0.1300565 18.5871425 20.4056145
0.1316522 19.0985344 20.2049150
0.1319699 19.6665019 20.0670650
0.1349850 19.6590310 18.2396838
0.1315450 17.7805549 17.2793307
0.1312622 18.5591944 20.6138427
0.1335056 19.7780656 20.9273102
0.1351540 20.3129574 19.9347794
0.1283845 11.1951485 13.3846673
0.1324501 19.0383421 12.1842216
0.1430024 10.6693070 1.6903639
0.1435935 10.4145203 1.9470290
0.1414017 11.9952426 1.0495114
0.1418813 11.3600390 2.9059950
0.1457725 9.3601048 2.0496747
0.1448062 9.6412205 2.1536111
0.1459914 10.1472353 2.6077750
0.1472026 9.6494797 2.2336948
0.1428714 10.3930249 3.2969391
0.1429299 12.0515510 3.4569364
0.1424781 12.2617115 4.7352784
0.1437434 11.4087722 3.8116650
0.1443819 11.0856748 3.3528584
0.1469199 11.0490935 5.6858160
0.1477090 10.9791768 5.6185354
0.1417818 12.2330186 5.2723747
0.1456258 9.0806095 3.5541249
0.1423488 12.4239367 6.3511259
0.1421001 12.1415913 6.5468038
0.1443041 11.8591018 7.2135535
0.1464834 11.7879609 6.9314084
0.1419672 12.3343802 6.7158874
0.1467614 9.3792515 10.2034536
0.1497867 10.1184481 11.0924334
0.1449770 11.6807680 9.8364887
0.1456337 11.9109908 9.3455311
0.1451781 12.3148703 9.9212157
0.1496919 10.8854689 11.0304931
0.1496684 11.3960608 11.1521847
0.1501138 11.1066802 11.0103587
0.1459562 10.4241422 12.7877572
0.1472186 9.6287141 14.2062583
0.1469049 9.7066099 14.6819513
0.1486532 9.6329891 14.2798043
0.1501784 9.4890341 14.0111107
0.1490814 9.8290592 14.1387687
0.1498238 9.1105963 14.2919996
0.1442564 11.9833451 12.3728006
0.1500364 10.5055397 16.1407126
0.1512614 10.3310633 17.9888869
0.1515142 10.1884977 18.4381874
0.1500002 10.9303662 18.8203134
0.1549634 10.7976238 17.6691127
0.1482921 4.4520123 0.1625509
0.1485677 3.5322670 0.8943717
0.1500076 4.4397810 0.9922076
0.1532833 3.8151007 0.2724466
0.1470725 4.4305572 2.4881958
0.1516712 4.4822565 2.5480760
0.1488062 4.8929478 0.9090580
0.1504159 5.1242979 0.5063624
0.1479270 4.8628199 2.0956082
0.1521020 4.4954841 2.4239952
0.1526625 4.9564097 2.7526396
0.1485742 5.5295960 3.8857242
0.1491192 5.8130679 3.1398192
0.1492042 5.7939990 4.3461329
0.1528804 5.6779582 4.2857656
0.1481928 5.8362783 7.1092556
0.1504535 4.0838162 8.0457631
0.1532913 5.3559061 7.0973190
0.1500181 3.0647547 9.6066585
0.1541803 3.2007575 8.9920302
0.1542721 3.5989471 9.3207307
0.1521232 3.6118540 11.4639900
0.1515758 4.1920693 11.3244822
0.1499956 3.4849155 12.6463323
0.1514079 3.3355225 12.7366941
0.1525710 5.8784231 13.8330305
0.1551928 5.1523094 13.1940073
0.1557230 5.1554540 13.4356072
0.1564773 5.7143374 13.0008669
0.1558616 3.0588750 14.9537848
0.1581080 3.0491143 15.2793553
0.1584656 2.9164375 17.8123328
0.1481253 0.0090608 6.1964834
0.1417293 12.6419573 2.9043903
0.1445204 15.2314232 1.1210674
0.1441170 14.9109441 1.8749952
0.1438925 14.8595579 1.9365965
0.1491909 13.0770502 0.3594322
0.1486153 13.0303385 0.5815188
0.1496296 13.9766451 1.1220218
0.1493790 14.4851181 1.5800389
0.1426736 14.8527799 0.6663857
0.1488333 11.9880028 4.0781421
0.1475621 12.4431595 5.7151308
0.1443798 15.1027912 4.9609414
0.1423555 12.5058792 4.0822692
0.1417879 12.6541806 5.5847669
0.1435069 12.5884243 6.2000593
0.1430536 13.4155159 7.1085800
0.1462213 12.9598212 7.1522568
0.1442858 14.5525341 7.5479693
0.1423696 12.5503968 6.2204153
0.1449738 13.7484127 10.5354362
0.1452574 13.8513978 10.4532605
0.1483308 14.7405279 10.5398421
0.1518768 14.7065993 9.5376110
0.1490676 12.4907024 10.8872143
0.1489011 15.1783250 11.3325247
0.1462441 13.9890861 13.3053819
0.1481512 13.8038832 13.2309963
0.1462867 14.7833008 12.1923664
0.1496591 13.3137261 12.8008715
0.1519496 12.0639574 12.0518888
0.1481970 14.1476222 15.9611689
0.1532053 13.3339746 15.3272374
0.1534339 13.3271387 15.4216153
0.1539057 13.4295277 15.7869875
0.1543783 13.1591005 15.3223218
0.1523436 14.2435764 14.9669047
0.1500372 14.2472927 16.8850348
0.1501487 14.4630083 16.7925050
0.1509721 14.6285069 16.6986487
0.1542559 13.8559692 16.6133415
0.1531428 14.8752417 16.6637657
0.1556343 14.3664706 16.4176765
0.1559563 14.4953965 16.6420542
0.1480424 13.9275821 16.3154923
0.1537351 12.0428743 17.0411664
0.1522431 14.2919728 17.8091035
0.1530653 13.7601034 17.5874133
0.1539935 13.4438860 17.9546411
0.1498931 14.7500139 17.9619692
0.1492741 6.9485212 2.2785502
0.1495585 7.4163484 2.0795330
0.1514821 6.1817277 2.2302080
0.1537820 5.9244834 2.0656745
0.1514368 6.4228916 2.2370546
0.1519251 6.3909289 1.9676805
0.1477744 8.9026241 1.3819823
0.1479100 8.8619168 1.4949061
0.1499182 8.6072767 1.0163777
0.1496247 8.3788106 1.7311143
0.1497800 7.7269543 2.0079227
0.1506056 7.8101712 2.1316094
0.1503910 8.3610703 1.7957823
0.1522166 8.2214858 2.7403581
0.1523572 8.5441467 2.6210112
0.1517309 5.7872731 2.1501536
0.1494975 6.1873857 3.1045575
0.1519482 5.8980787 4.0425778
0.1482585 8.6210973 3.5824100
0.1521702 7.8684158 3.0239603
0.1532849 8.1217978 3.7484558
0.1523360 5.9007063 4.2724365
0.1537683 7.6022334 5.2529793
0.1523536 8.3819610 2.9138268
0.1521377 5.9897022 6.6135284
0.1522424 6.6801072 7.1049905
0.1516779 7.3149606 5.8537326
0.1508122 6.6681387 7.6597460
0.1491229 7.2955595 8.7104498
0.1499596 7.5770814 8.1069332
0.1541952 6.1962233 8.2965942
0.1529852 8.5790221 8.0606299
0.1486535 8.4482920 8.5978753
0.1504587 7.3023375 11.9833523
0.1508503 7.4924674 11.7637128
0.1524196 7.7118380 13.3780856
0.1546968 6.8901133 12.4646891
0.1542402 7.7634891 11.6334889
0.1549867 6.1629614 13.1799127
0.1552449 6.9154356 13.1210066
0.1555934 6.8486489 13.7036673
0.1554265 6.7727385 13.8014525
0.1552108 8.1924012 13.9356869
0.1507136 7.7493355 13.1127069
0.1509566 7.7848608 13.3833145
0.1510971 8.0825722 13.3686567
0.1555539 6.7709124 14.7646421
0.1586999 8.3374835 16.2958422
0.1596419 7.2979904 17.0483686
0.1584517 8.0514902 16.9684096
0.1605797 6.7269138 16.5459005
0.1571835 0.0446653 1.2411929
0.1574536 0.1066854 1.2183707
0.1560393 1.0361386 0.7343621
0.1537858 2.0314957 0.6693881
0.1571265 0.6447388 1.5825771
0.1577013 1.1650582 0.5897874
0.1601365 1.1672690 1.1174556
0.1585411 0.6750288 1.9393059
0.1590977 0.8382982 1.7838593
0.1598618 0.4900363 1.6651904
0.1600004 0.5201193 2.0187480
0.1597976 2.1537456 2.0357745
0.1590895 2.6394002 2.5776427
0.1533824 2.5085401 0.6561545
0.1548327 0.2094901 4.4212363
0.1601921 0.6922438 5.3910318
0.1566805 0.8761612 7.1412782
0.1601967 2.3557419 6.7837227
0.1598171 2.4638826 6.7012553
0.1566767 0.7493202 7.3692157
0.1556018 1.8880895 9.3885722
0.1621552 2.5279706 8.4959820
0.1618205 2.3569030 9.3487176
0.1629765 2.1105512 10.3286573
0.1557126 0.5727573 10.3712201
0.1601406 1.0842773 11.1949979
0.1598446 0.1498145 12.1746230
0.1587141 2.0751274 12.2051942
0.1611149 2.2928034 12.8537754
0.1607726 2.1602891 12.9410140
0.1633529 1.5533365 11.1014233
0.1620100 1.8829433 12.8322823
0.1625839 1.8899362 12.7296493
0.1616996 0.4485836 15.7913030
0.1605265 0.8925060 16.1528659
0.1606399 2.1363357 16.3290095
0.1645701 0.3927926 14.7842572
0.1647508 0.5439207 15.2554978
0.1657230 0.7926331 15.9587659
0.1637867 1.6667952 15.8026989
0.1620678 2.0899942 17.5543104
0.1623613 2.1262862 17.5228305
0.1662328 0.2519804 16.6476003
0.1661271 0.5807293 16.8736911
0.1609855 1.5637049 17.6502443
0.1605112 2.3015131 16.5937595
0.1438408 16.2292124 0.9804389
0.1443603 15.5552358 1.2795259
0.1466203 16.0744682 2.6900902
0.1452130 17.7364760 2.1811467
0.1480355 17.4904717 2.7266229
0.1493787 15.6854573 0.6153215
0.1474887 15.6873809 0.8136272
0.1482927 15.7692593 1.3012016
0.1502786 15.6689227 1.1943312
0.1490060 17.0767550 1.3263569
0.1494618 16.9928651 1.3320648
0.1502091 17.0842358 1.2948673
0.1496708 16.9265048 1.3801533
0.1491394 15.7528169 1.9201962
0.1492640 15.9507768 1.9123621
0.1497960 16.9196308 2.0509669
0.1467752 15.7857863 4.9921342
0.1472824 16.2739961 4.8553997
0.1496408 15.8337867 2.9748239
0.1446159 17.2348250 4.0225050
0.1459217 16.8130205 2.9748095
0.1497855 17.3571642 8.2845524
0.1513508 15.1796061 9.1632078
0.1515448 15.3171594 9.7638234
0.1520994 15.1832617 9.5263700
0.1526319 15.7175777 9.7994827
0.1496899 17.4025607 8.8885148
0.1467402 16.4692542 11.5543969
0.1527567 17.1390869 12.9073348
0.1542386 14.9485383 14.1375877
0.1544013 15.0727507 15.5646009
0.1547008 16.2581032 15.6505017
0.1510425 15.7827644 18.2687445
0.1576554 15.5598576 17.5745007
0.1480441 9.5576142 1.5498264
0.1523570 9.0002029 1.5178081
0.1525026 9.0089938 1.4203920
0.1534308 9.4275140 0.9886753
0.1534789 9.6058319 1.1204611
0.1543919 9.4085629 0.7794681
0.1491375 10.5208034 0.7201591
0.1493961 9.3564073 3.5102733
0.1512918 9.4127807 3.1139674
0.1516254 9.0354168 5.0813168
0.1550789 9.8895279 4.3842444
0.1535843 9.6550377 5.0052611
0.1510668 10.2621323 4.1341779
0.1531259 11.2237643 4.6836418
0.1503110 10.9363887 7.0858093
0.1508732 9.6278653 9.4900186
0.1515306 9.8464935 9.9673538
0.1513270 9.8064217 10.5108644
0.1559709 9.8425133 10.7435931
0.1534205 10.4063466 9.4673845
0.1571058 9.7032036 11.4083998
0.1582840 10.0098511 11.4492909
0.1561575 10.2839361 12.8705544
0.1568882 10.4394410 12.8495615
0.1583373 10.0710736 16.6551412
0.1556486 11.4040866 16.4393228
0.1593808 9.7495059 16.5544723
0.1612164 9.1818156 16.0921884
0.1570680 10.3337786 14.0926897
0.1589145 8.9882944 17.4605565
0.1600384 9.9081344 17.1566269
0.1567892 3.7072581 1.1677037
0.1598066 3.2903481 1.2922135
0.1574560 3.9528195 4.7015932
0.1579651 4.3162931 5.2380171
0.1585981 5.3994298 3.2983942
0.1588402 5.4546596 2.9865484
0.1576322 5.3654400 3.4010327
0.1608766 5.1501026 4.9377167
0.1553284 3.2767679 8.1589220
0.1579289 2.9408810 7.5730513
0.1557136 3.2535561 9.6280309
0.1583898 5.0685305 9.3921313
0.1605869 3.9105890 8.6055402
0.1619993 4.1313561 9.7667432
0.1616812 4.2146181 10.7382381
0.1624120 5.3699850 10.0189356
0.1606668 4.7775745 10.6452428
0.1558237 3.0330668 9.9609162
0.1626571 4.4127189 8.1032624
0.1562564 5.2041529 10.3154991
0.1587726 4.7557062 11.9667686
0.1598970 4.7797396 11.5148009
0.1601555 4.9104945 11.4692605
0.1593882 4.9652218 11.8783393
0.1590516 4.9737816 11.9618246
0.1594490 3.6419069 12.4568951
0.1587889 5.4681692 13.3864174
0.1591929 4.9733360 13.3350669
0.1606565 3.0422699 11.2431485
0.1610443 4.4363284 11.6241544
0.1641376 5.2360357 12.6268342
0.1641174 4.1945815 14.0167438
0.1644995 3.8008115 14.9887392
0.1622770 2.9745437 17.4107372
0.1629147 3.0440158 16.9914970
0.1618915 5.1345220 16.6541232
0.1506168 11.1048344 0.0225112
0.1522537 12.7569651 0.6028259
0.1548477 12.0620481 1.0383000
0.1541684 12.8890216 1.0378844
0.1545259 12.5327355 1.3627212
0.1548473 12.7810069 1.3406864
0.1537542 12.8192956 1.4118575
0.1528115 11.6171760 2.7444151
0.1553198 13.6940675 0.7646834
0.1562627 13.6012549 0.4846031
0.1561691 13.6424799 0.1972327
0.1562120 13.8468644 0.5109421
0.1555815 13.6825650 2.5079768
0.1549883 12.6783609 3.7188138
0.1568740 14.1242893 4.2071835
0.1548623 12.3441536 5.6239200
0.1554698 12.4213645 5.5046422
0.1577132 13.3194825 5.6920252
0.1544028 14.0903744 7.6208935
0.1542921 13.0716275 8.3380291
0.1542942 12.2233097 9.3064040
0.1547412 11.9385777 9.1984723
0.1531132 12.0346800 10.9930818
0.1544777 13.0615380 8.9003485
0.1539223 13.4184206 9.6899468
0.1576546 13.3827653 12.1797073
0.1578405 12.9491794 13.2010544
0.1566985 12.8362087 15.0276236
0.1605231 11.7898823 14.6198287
0.1592702 13.7278267 14.7275135
0.1602014 13.6009490 14.5562653
0.1622798 13.9969997 14.5177997
0.1593134 11.9023633 16.6727809
0.1570430 13.1740239 14.0860456
0.1574210 6.0095454 2.4957099
0.1553078 7.9432464 0.7488172
0.1586064 5.7190980 5.0059944
0.1604318 5.6350786 4.7950639
0.1570477 7.7885237 4.3992818
0.1560891 8.1421926 5.4412932
0.1608103 8.1050373 2.8715506
0.1599709 6.8941827 6.8064493
0.1586451 8.0628805 5.5238648
0.1578792 6.3902228 10.1456712
0.1606955 5.9415095 10.4157715
0.1586950 7.7258650 10.2589213
0.1599487 7.7896880 10.1379480
0.1614578 6.5398273 9.9265979
0.1625243 5.8017648 10.0147410
0.1613208 6.8132032 10.2051258
0.1633949 6.6983599 10.0850975
0.1616490 6.7781783 10.4527204
0.1633791 8.0864536 8.6382948
0.1615783 7.6328354 9.8527849
0.1634625 7.9965904 10.4051634
0.1590697 5.8869058 12.1994007
0.1605871 7.0454976 13.2487795
0.1608353 7.0743670 13.3804044
0.1636274 6.8993911 12.6432233
0.1630604 6.2900166 13.2734818
0.1628757 6.4719869 13.4111469
0.1649663 6.3900479 12.5278580
0.1653873 6.3523371 12.5509548
0.1641307 7.8669519 13.1955835
0.1606606 5.5698090 12.2083909
0.1642135 5.8200205 14.8737599
0.1676989 5.9023936 15.6693052
0.1627167 6.0066029 17.1270742
0.1622981 7.2045997 17.3137565
0.1673099 8.1432130 16.8777516
0.1622619 0.3619004 0.4820158
0.1625656 0.6775138 0.4309697
0.1613219 2.5537734 0.2566021
0.1610618 0.6070558 1.9841309
0.1612287 0.5921116 2.0518837
0.1618672 0.6122849 2.0674638
0.1625208 0.5928953 2.9258992
0.1653155 0.5641687 13.0101973
0.1664025 1.1404148 12.4556748
0.1665086 0.7298880 12.4988647
0.1644394 1.7334854 11.6440980
0.1648951 1.8772656 11.7597395
0.1651021 1.9146150 11.8759998
0.1654868 2.2988820 11.2526124
0.1656796 2.2967657 11.4070559
0.1673216 2.1926857 12.9929591
0.1640828 1.8078858 11.1858258
0.1640360 1.6513093 11.5058496
0.1660346 0.4682138 13.4529653
0.1688798 1.2064965 14.8542317
0.1671243 1.9268137 14.6054722
0.1691975 2.0243390 15.3524282
0.1694700 2.3260247 15.7792008
0.1536224 15.5116059 0.9899668
0.1533981 16.1349848 1.2680115
0.1548827 15.8947083 1.4368910
0.1548814 15.8497654 1.5019824
0.1545969 16.6492247 2.6441861
0.1561958 16.1975296 3.5628722
0.1544169 16.3602155 5.3980789
0.1566403 16.5345097 3.5198027
0.1577574 15.7287180 4.2394626
0.1578692 15.9534416 4.4598900
0.1566381 15.8549759 4.5867918
0.1577345 16.0188591 4.6032280
0.1578376 15.9207602 5.0635284
0.1576920 16.3402657 5.0991887
0.1542460 15.8032178 6.5234854
0.1545663 16.8522689 6.8737592
0.1591476 16.3615538 7.4310154
0.1598703 16.1077246 7.8507561
0.1600713 16.2263562 8.0032793
0.1591676 14.8274039 8.4234996
0.1579212 14.3606831 9.3096809
0.1584621 14.2025761 9.3203586
0.1582310 14.2880394 9.1392152
0.1598638 15.0293542 9.1472299
0.1604365 16.1214438 9.7411402
0.1597976 14.8331972 10.0683143
0.1603198 15.1317163 10.6126926
0.1607702 15.3324427 9.9604619
0.1598955 15.2785345 10.8330702
0.1583804 16.6509456 11.0790271
0.1585471 16.2583951 12.3033548
0.1591144 16.0044866 11.6231457
0.1602140 16.1411873 11.4168167
