z ra dec
0.1917633 31.2763192 15.7423972
0.1975521 30.4012902 19.4776258
0.2064824 30.9412509 26.9986721
0.1995265 43.2588795 17.1680423
0.2028909 43.2047028 18.7799255
0.2032560 43.2405571 18.9513438
0.2091558 42.3716801 20.9110444
0.2002939 38.2734653 17.4280434
0.2002559 38.2847287 17.3938601
0.2003920 38.2538595 17.5191093
0.1979077 39.6866362 16.9796353
0.2032255 38.5434980 19.5913988
0.2093062 39.5783399 24.3083712
0.2133567 39.0805471 25.4174547
0.2133392 39.0518794 25.4052548
0.1920804 33.3788788 15.4436185
0.1971666 34.3586977 17.8667844
0.1982447 33.3343807 18.8062443
0.2135964 39.9701621 24.4199806
0.2163560 34.8331941 26.1428586
0.2065896 40.9975121 13.8896134
0.2022353 42.0548567 14.1566006
0.2105489 41.4353151 19.9808539
0.2131497 41.7854838 20.7393154
0.2184642 40.8849511 22.1018225
0.2054811 35.8236860 16.4442909
0.2173243 38.3500153 25.6337061
0.2093119 37.4552024 14.8570730
0.2123710 39.4180154 20.5327889
0.2122688 39.4080192 20.5199134
0.2273366 39.1321968 25.0733753
0.2233017 37.3887558 25.6272084
0.2056253 34.6673753 17.0988999
0.2057101 34.6827744 17.1153184
0.2259793 38.7650242 24.1488932
0.1610240 89.9873894 35.1161803
0.1167462 69.8764920 32.2703718
0.1186981 67.9233448 33.3557804
0.1211025 71.4803654 35.5043439
0.1235905 70.4925003 34.7808591
0.1247087 68.5163810 34.8484920
0.1242519 72.3729136 34.0540646
0.1253159 72.4829091 34.0165239
0.1262995 69.1009686 35.1648922
0.1235893 70.3187010 36.8510981
0.1236954 70.6424951 37.9160482
0.1265010 72.0031778 36.5146413
0.1280344 71.5711032 35.6146030
0.1266644 71.9662201 36.6574472
0.1259370 70.3369241 38.6235046
0.1268357 69.8331414 39.0680382
0.1282358 68.0848255 37.6317689
0.1282584 68.3789278 37.7829848
0.1314187 69.4944168 39.5489714
0.1283394 71.0283834 37.7317126
0.1334751 70.7524428 38.2196742
0.1323788 70.0329665 39.1479287
0.1331968 69.1331702 38.2716681
0.1328499 68.0504045 39.8228928
0.1320898 70.2303976 41.2854915
0.1332295 72.4660537 40.0386969
0.1336840 72.6042629 39.3708949
0.1343697 72.5407484 39.7166643
0.1321066 70.1065510 39.5525075
0.1332765 68.6361983 39.2169052
0.1416527 72.7551318 42.9909584
0.1423020 72.2068251 43.0692827
0.1335594 89.9955166 46.9230211
0.1449560 81.5014265 24.1022613
0.1463536 81.2572170 23.0026218
0.1467631 81.3362401 23.0606215
0.1461008 82.4956994 25.1138381
0.1462877 81.6300138 24.9762925
0.1474468 82.1897563 26.4377385
0.1475800 81.1124035 24.6180754
0.1490564 80.3263121 25.2520334
0.1496736 80.1549706 26.8131389
0.1472783 81.1765876 24.6183002
0.1549189 81.3766431 29.3874018
0.1519702 82.4035847 30.2118451
0.1559433 83.2503522 31.4341241
0.1562600 83.1210016 31.4739087
0.1576456 82.8929837 33.0769207
0.1580949 81.8437215 33.0599623
0.1601122 81.7972800 32.6949117
0.1603341 81.4589514 33.7865218
0.1604466 80.1665765 34.6797115
0.1621357 82.2329881 34.6026683
0.1643709 81.9353260 34.8907833
0.1323118 78.1611641 23.7316358
0.1300190 76.7391441 23.7396353
0.1323216 77.4003544 21.9447926
0.1329637 78.2188439 24.1508386
0.1321965 77.1273769 25.1829427
0.1327644 77.2392907 25.6366335
0.1339706 77.9180968 26.0191261
0.1323565 78.3012038 27.0431690
0.1325144 78.3516646 27.3082456
0.1331519 78.0898467 27.1208358
0.1334163 77.9881445 27.1229220
0.1331776 76.8705807 26.0342882
0.1353356 76.3449612 26.3436643
0.1380646 76.1486307 29.2273135
0.1385126 78.6226708 26.8232525
0.1371277 78.7804371 27.5129596
0.1377748 76.3443572 27.3780978
0.1394083 78.8578345 27.8044212
0.1420553 75.7592996 30.0265658
0.1417812 78.0713404 32.5303978
0.1470512 76.3334459 32.9642743
0.1476766 77.1610045 31.8845989
0.1446793 77.8282231 33.8394494
0.1477455 78.3470366 33.5914487
0.1499247 76.3542056 33.0494382
0.1484110 77.3858148 35.8784610
0.1500059 78.7884718 37.2977391
0.1517244 76.9649916 36.2211941
0.1502303 77.3096032 37.1290041
0.1477577 76.8299759 35.6642023
0.1479834 76.5070462 35.1567524
0.1517025 76.5517233 36.0685146
0.1521257 76.4109280 35.6408826
0.1519295 76.0738475 36.1267899
0.1475545 76.8148001 34.8241459
0.1518340 78.2572028 37.5378901
0.1549158 77.6664552 38.2838764
0.1567914 77.4623788 37.8428268
0.1526212 75.9040274 37.5962103
0.1532936 75.8591789 37.1054278
0.1529656 76.2011653 38.3016234
0.1532051 75.7213571 38.2855522
0.1557759 76.5996630 38.5057696
0.1547257 76.7577232 36.8579986
0.1558271 76.1377454 36.8314142
0.1570041 77.0586482 37.6929956
0.1565923 76.1497984 38.4846253
0.1179404 72.0475055 25.0395561
0.1187634 71.4434206 25.0099871
0.1300468 70.1203481 30.2940912
0.1269053 71.7046486 32.1587957
0.1291734 72.0611971 34.3158364
0.1309016 72.0155775 32.4281533
0.1316761 72.7817274 31.9348813
0.1276365 70.5508884 33.0784288
0.1287239 70.8020072 33.6482445
0.1329044 70.5938598 32.7165021
0.1303520 72.6989455 34.4464613
0.1297928 72.3668622 34.3660019
0.1341651 72.9024257 34.2946224
0.1345510 73.0479403 34.2839896
0.1318882 71.9509211 33.7125633
0.1346954 70.8792053 33.5208677
0.1296783 69.8181990 32.1089350
0.1284303 73.0028225 35.2110627
0.1304735 73.3104216 35.3560100
0.1284444 71.5689370 35.3969256
0.1299481 72.7711433 36.4465897
0.1314902 72.6788705 36.6721102
0.1342873 70.1616463 35.6581329
0.1374092 70.6171490 35.3928730
0.1369796 69.6316829 37.4802235
0.1370039 72.0492973 36.7841525
0.1377984 73.5521843 36.2853148
0.1358545 72.4872262 39.3360488
0.1359613 72.9669178 38.8818710
0.1369266 72.8802339 38.4113327
0.1379122 72.5235782 38.5015611
0.1365928 72.1008392 39.0447020
0.1389194 70.8725925 38.7605483
0.1389423 71.1282989 38.7985575
0.1406856 73.8972192 37.7075753
0.1415028 70.0428097 38.4557219
0.1447652 72.1759047 41.8473309
0.1478113 71.4335891 41.3346965
0.1482728 71.6583857 41.1839194
0.1268000 66.0616502 38.3027803
0.1300859 66.3593432 40.4643959
0.1081858 89.9540626 29.9883234
0.1371196 78.8107766 21.1502596
0.1379412 79.6285262 21.2886011
0.1384333 79.5225084 21.4885341
0.1391439 77.5508554 22.5976983
0.1404746 76.8298471 22.1912348
0.1404651 76.4560390 22.0094266
0.1382289 79.7548360 21.4197530
0.1384909 78.0697377 24.1012295
0.1420330 78.4875848 22.4080867
0.1433623 78.3273501 22.4847224
0.1422193 78.7755852 23.1931683
0.1389139 76.3860952 24.0999363
0.1415871 78.7751461 27.1858139
0.1414558 76.7333946 26.1894040
0.1443799 78.0255422 27.6226103
0.1446136 77.4968952 27.3620609
0.1439317 77.1939222 27.8820073
0.1453049 76.7444107 27.7789887
0.1446887 76.5415803 27.0279846
0.1458949 77.1693381 27.8840780
0.1455557 79.1054428 27.2544363
0.1473735 78.6014366 27.5180736
0.1406275 79.4788613 26.8232981
0.1436097 79.1587417 25.2797302
0.1445623 78.6239311 25.1179059
0.1450172 78.5111710 24.9540992
0.1467323 79.1330844 29.5920941
0.1447679 78.2938775 29.2538562
0.1443060 76.6433359 28.6640467
0.1468954 76.4966553 29.4929895
0.1493014 78.0266085 28.8209363
0.1474096 76.7045019 31.1070605
0.1523592 77.7468573 29.1107777
0.1438914 76.3970574 28.8297874
0.1515665 79.6377283 32.0032831
0.1509222 76.7799788 31.0186760
0.1511264 77.2896063 30.6612395
0.1549557 77.0947503 30.7853104
0.1496345 79.1832592 32.8396531
0.1517285 79.4828647 33.1745965
0.1525157 79.5385562 33.2977102
0.1507721 76.4448387 32.6730908
0.1548344 77.1309854 31.4323390
0.1529165 78.9524764 33.8999187
0.1536098 78.7970690 34.3744608
0.1572018 79.3111864 32.6864975
0.1542678 79.1944390 35.1015720
0.1587960 78.8382540 34.4182946
0.1571730 78.1296978 34.0478504
0.1280689 74.5355851 22.9222516
0.1297788 73.5047489 23.4717731
0.1304932 73.6628856 23.6427894
0.1309911 71.4945184 29.9542816
0.1322568 70.8470165 30.0318516
0.1349323 70.7781557 31.6927297
0.1352217 70.8320554 31.6416254
0.1340023 70.7001066 32.0549245
0.1378049 73.8950241 34.0836190
0.1378412 73.5618430 33.8683231
0.1404654 74.1952753 33.7238224
0.1455579 71.0199815 37.0630802
0.1438237 74.0652551 38.2736251
0.1448786 73.8534297 38.3007094
0.1462157 71.9529599 38.0361144
0.1500234 72.2949286 36.6250609
0.1415859 74.1148345 38.0495230
0.1410381 74.0660106 37.8249423
0.1493312 72.6652072 40.5757491
0.1478528 71.8494335 40.0409356
0.1157416 66.3194045 28.8990254
0.1197464 68.6163199 28.8580078
0.1196801 66.3155386 32.7009402
0.1208500 66.5142655 32.1195529
0.1212567 67.2299462 30.9432937
0.1256124 66.7725870 36.9495795
0.1241473 68.0914430 33.9426582
0.1324979 68.5994157 37.0434984
0.1355946 68.5306739 38.1195434
0.1355888 68.5262375 38.2262899
0.1362917 68.5930675 38.4568359
0.1455720 78.9812692 23.4562269
0.1443047 77.9822588 22.4047225
0.1458213 77.3135814 21.7580893
0.1452971 79.4390181 23.6010238
0.1460112 78.9648577 23.8645585
0.1469399 79.9373586 24.1067716
0.1503057 77.2909320 25.3960996
0.1512756 78.7195617 26.0953573
0.1504403 79.9348325 26.9883329
0.1494008 77.7064282 25.7871158
0.1521003 78.7563627 27.9043393
0.1531380 79.7963776 29.1755689
0.1540011 78.5038719 28.2726961
0.1541895 78.3244580 28.4311617
0.1502799 79.0245550 28.0642624
0.1537692 79.6763389 30.0446568
0.1547010 79.9399731 29.8915460
0.1558034 79.5230055 31.6722088
0.1573219 78.4086655 31.7687157
0.1570347 77.5602002 31.4789746
0.1570597 78.1667319 30.9198200
0.1538949 77.3019671 29.9094183
0.1573689 79.3982797 32.7686292
0.1617589 77.5540542 34.5100430
0.1648619 79.5859785 35.0765785
0.1330151 73.8062944 23.5429832
0.1353007 72.8843123 22.6923205
0.1356394 72.3750657 22.1513114
0.1330474 71.6273549 24.4564265
0.1355082 73.0386103 24.2090435
0.1359458 74.5628421 23.4538269
0.1341513 73.4207648 25.4231307
0.1382006 75.6682110 25.0240773
0.1390327 72.4882924 24.6764691
0.1400039 72.5122709 25.1194788
0.1414176 73.2310275 25.3726583
0.1313676 74.2304957 24.7360108
0.1341394 73.0686853 26.5363216
0.1355439 73.9455548 27.8736924
0.1406808 74.3904050 28.6887790
0.1413927 75.3454141 28.1332232
0.1421652 75.0793052 28.5255252
0.1423862 74.9495820 28.6261752
0.1392947 72.4588711 26.8293600
0.1412805 73.3364926 26.7606377
0.1380672 72.7926945 29.1863497
0.1407798 72.3863125 28.1438531
0.1407514 72.2293013 28.3721038
0.1388844 72.8800484 29.1692340
0.1385376 72.3732324 26.2601089
0.1387510 75.1204325 29.9317263
0.1407000 75.3959687 29.3958125
0.1409374 75.0947438 29.6698960
0.1433701 75.6319019 29.1261535
0.1443881 73.8602764 29.0626425
0.1461057 72.7717887 29.5161340
0.1393533 74.9623119 29.6013831
0.1431648 74.7330191 28.7404263
0.1440130 74.6317924 28.6171927
0.1421928 74.8197547 32.7050759
0.1435529 74.6425938 32.8917720
0.1439111 74.0072646 32.8450994
0.1448694 74.9695156 32.5903311
0.1452056 75.1407953 32.5420107
0.1459845 74.6533853 33.0624425
0.1480295 75.6705180 31.7685725
0.1477915 74.8976908 31.7053134
0.1472873 75.6673932 32.4075716
0.1483382 75.5948225 32.2010254
0.1445372 72.7235287 33.0204866
0.1450080 72.5069777 33.0075523
0.1480890 72.9113097 32.7251978
0.1469300 75.4304278 33.3458477
0.1473194 75.1636480 34.1239882
0.1473502 75.0373001 34.1152325
0.1473790 74.7604032 34.1264006
0.1494781 73.8052346 32.8997230
0.1417876 74.6427993 32.6882962
0.1476651 74.9830813 31.2628488
0.1446903 73.5761738 31.9315730
0.1489862 74.1691981 35.8404625
0.1508149 74.1810158 35.5556419
0.1504886 74.4576534 36.4034940
0.1516857 74.4233683 35.6619954
0.1522082 75.3444317 34.7293569
0.1518841 75.6248298 34.0267343
0.1524301 73.9827145 35.0060373
0.1526866 74.1189275 34.1858612
0.1524520 74.0782199 35.1729753
0.1528871 74.1093174 35.4628804
0.1536426 74.6490578 36.1734117
0.1516050 72.0332748 35.3028464
0.1503369 72.6931267 36.6029984
0.1510396 71.8208522 36.2779183
0.1525594 73.3403964 34.9303890
0.1547858 73.5003686 35.6278165
0.1546562 72.9473982 36.3689492
0.1544749 73.4158749 34.9502462
0.1532252 71.9199000 37.1632957
0.1548125 72.9835885 38.3816820
0.1549430 73.3124180 38.7634673
0.1568205 73.6127275 38.4230400
0.1552970 74.1174423 37.2280218
0.1565960 74.8783019 36.4076130
0.1558930 72.8550285 36.8268966
0.1584663 72.8132634 36.3268794
0.1539884 73.3571903 38.9376048
0.1204070 68.5961431 25.5004632
0.1275384 69.2209202 26.1420369
0.1313298 68.5871137 33.5245111
0.1316420 68.5221954 33.4656099
0.1346810 68.7584214 35.9913460
0.1345745 68.7701226 36.1706436
0.1355836 69.1047825 36.5095297
0.1353572 68.4446841 37.1090560
0.1408145 69.0959321 36.3771774
0.1333212 68.5655660 36.6967267
0.1397737 69.2328395 38.2234593
0.1428175 69.4764854 39.0185182
0.1448050 68.2280791 41.9403811
0.1440906 76.2337387 21.6883072
0.1397851 74.0005473 22.0469153
0.1403833 73.8650008 21.6958549
0.1426665 74.3424330 20.3389876
0.1399791 73.7765778 23.0126632
0.1397107 72.8941170 23.4986197
0.1423466 75.0348370 26.8422368
0.1460728 75.7547981 25.6700000
0.1437214 73.0024136 26.8068901
0.1449284 74.7840644 28.3386013
0.1480686 76.2342190 27.4976081
0.1460867 76.4121882 26.8162772
0.1464043 75.2443507 28.2124008
0.1467120 75.1221103 29.1610232
0.1473694 75.3349152 27.9759429
0.1474887 75.5679021 30.7135340
0.1503260 73.4973964 29.0771386
0.1444872 74.7125460 28.4812580
0.1517929 76.6219332 29.4782597
0.1494685 74.8328270 31.5208956
0.1521909 76.1433565 31.4668900
0.1508680 75.0798440 31.3424636
0.1518860 73.9304730 31.8821009
0.1561973 75.2218314 30.9490848
0.1512166 75.8749651 32.1942093
0.1518201 75.4343809 32.4717387
0.1513507 74.8390452 32.1324728
0.1535912 75.1899358 31.7823992
0.1533133 75.4924213 32.3800721
0.1529849 75.3762623 33.1769890
0.1558825 76.4530583 31.5982072
0.1580170 74.3398019 31.5452798
0.1483844 75.8672889 31.5660560
0.1533495 75.8451306 34.2516594
0.1561801 76.1433545 34.2165839
0.1578863 75.8002100 34.7020310
0.1593900 73.7598736 35.1248076
0.1576669 76.1909195 34.1236248
0.1595783 74.7816145 33.5468520
0.1590322 75.3830539 34.7136721
0.1597441 74.5387767 34.8355257
0.1621446 74.0539875 33.5708955
0.1526151 75.6112683 34.1012786
0.1524427 75.5053546 33.9705574
0.1620527 76.2763226 36.4841711
0.1596852 73.5196648 36.2426890
0.1598736 73.8197064 35.1984136
0.1615637 73.3797851 35.6710627
0.1606209 73.7646140 36.6532855
0.1606364 74.3641421 36.6756119
0.1623910 73.5799521 36.0480521
0.1641500 75.1579563 35.5371868
0.1625954 76.2305415 36.1779539
0.1629466 76.2810919 36.2916326
0.1647412 76.2965185 36.0724868
0.1626736 75.2033938 36.1577996
0.1625041 74.3648617 35.9157797
0.1286748 69.6188704 26.1832705
0.1292615 69.8217494 26.4342589
0.1338740 70.2884494 26.7926980
0.1341447 70.1927958 29.7022656
0.1341517 70.1626586 29.4563623
0.1344957 69.5871827 29.4933657
0.1386043 70.5375523 29.1108395
0.1391106 71.2376016 30.0571603
0.1432012 70.3190185 33.2541525
0.1260531 89.9526473 23.5462232
0.1526204 89.9519588 37.9952314
0.1461001 75.7156923 21.1809171
0.1445785 74.5234574 20.2581954
0.1481055 74.2925539 20.4269897
0.1484088 74.7352541 21.4268744
0.1500298 75.1393132 23.3640586
0.1516801 73.9837531 26.4022809
0.1541569 76.1716569 29.3620476
0.1536868 76.4396827 29.4755698
0.1611256 76.1665229 31.3506885
0.1597826 74.6604479 31.7120694
0.1605723 74.5587900 31.5899621
0.1599368 74.1989531 31.2462364
0.1612290 74.1870093 30.5923393
0.1621052 74.1644879 31.4972514
0.1649800 73.8925914 34.0151695
0.1663386 74.9946627 34.4808700
0.1665448 75.0521674 34.2525549
0.1377336 71.7977105 21.3120988
0.1383097 72.3679283 22.0291347
0.1383521 71.8995519 22.0800274
0.1348591 71.1047050 24.1736483
0.1372564 71.1493863 23.5511431
0.1399495 72.0056557 25.2417076
0.1398199 71.5671283 24.6395834
0.1402415 71.4249587 25.6460280
0.1390803 72.6193667 23.1665506
0.1413972 71.5035064 26.9415572
0.1415628 71.8373420 25.8345372
0.1422241 72.0237821 25.9363493
0.1425541 71.7947978 28.7593613
0.1437061 71.7078475 28.1632543
0.1432210 72.0308337 28.4908244
0.1439774 71.2601637 28.2814607
0.1439261 72.2053868 27.1464448
0.1379879 71.3812981 26.3070902
0.1459367 72.5911493 28.4995110
0.1460383 71.5239222 29.5266380
0.1518698 71.8566374 32.2545173
0.1526449 72.0801996 34.8392522
0.1527149 71.7372681 36.0863882
0.1520898 71.0848657 36.4179993
0.1528837 71.1558158 36.2260557
0.1529979 71.8252856 36.8162225
0.1552588 71.1098885 38.3036775
0.1560497 70.9572665 38.6388368
0.1589419 72.1753044 37.6047600
0.1544156 71.6970956 37.8118157
0.1407190 89.9610997 25.5279724
0.1390457 72.0250989 22.0286551
0.1425145 73.1684950 20.4750162
0.1423101 72.4493023 21.4254378
0.1520773 72.7860749 26.5100293
0.1487459 72.5866195 29.4721624
0.1541850 72.8963113 32.4461866
0.1593786 72.6632941 32.6951747
0.1638820 72.8170743 35.4893228
0.1637409 72.3435061 35.2999378
0.1657918 72.4428861 35.7002744
0.1658211 72.6987325 35.6190803
0.1663405 72.8650693 35.5808175
0.1530176 89.9713724 30.2041498
0.1509593 72.9217415 23.5497674
0.1505665 73.2647094 23.7233089
0.1505330 73.5928153 23.8122758
0.1517984 73.4103116 24.8163736
0.1527749 73.2185873 24.5955720
0.1570447 73.8687174 27.7759278
0.1560805 73.9837229 27.2707999
0.1614214 73.6981700 31.7633766
0.1633675 73.4175881 31.5712447
0.1633762 73.1156625 31.7053925
0.1647431 72.8377498 33.2748404
0.1641117 73.7267805 33.6951987
0.1071531 88.4810277 33.6842428
0.1088258 88.3267661 33.6113918
0.1093822 88.7061293 35.2537181
0.1194091 89.1005506 41.6665110
0.1201152 89.0819661 41.2253465
0.1201247 88.9947558 41.2989545
0.1232286 87.6351604 42.0722235
0.1209854 86.7079364 42.0565016
0.1257036 88.8307439 43.7449810
0.1256880 89.1222914 43.6211941
0.1248552 88.4221660 43.6881135
0.1258232 87.2356605 44.6015067
0.1297222 89.7822543 45.2233964
0.1318234 88.0657268 46.6723284
0.1327322 89.7769018 47.5241042
0.1329716 88.4754732 47.1918257
0.1324180 88.0597858 46.6400718
0.1324800 86.0185732 47.2529402
0.1082309 89.1574097 28.7907564
0.1099852 86.5121573 26.8902842
0.1116729 86.2561423 28.4162497
0.1123285 88.4105223 28.7179215
0.1170472 88.6319027 33.3222974
0.1236159 87.9057539 36.9475631
0.1255662 86.6660628 38.3940453
0.1266746 86.6251719 38.6283271
0.1270691 86.7814026 38.8119991
0.1272341 88.0666417 40.7835375
0.1262665 88.2745870 42.6471055
0.1303218 88.0516147 44.6175820
0.1297194 88.2734262 41.7463889
0.1311237 88.2814672 42.0245134
0.1322971 88.7863470 42.7860808
0.1331936 88.4621910 43.0397586
0.1284742 86.7132884 41.0877616
0.1307395 87.2004750 42.4181602
0.1322219 85.8669262 41.9154613
0.1336142 86.2002704 42.2529162
0.1264118 87.2667311 43.4240532
0.1305127 88.6654700 45.0388646
0.1362012 88.6890323 45.2570782
0.1378803 89.0918742 44.0615871
0.1305303 86.9702716 45.0859367
0.1374015 88.0008235 44.2709529
0.1309750 89.2439675 45.4207895
0.1305625 87.8431313 44.7090338
0.1168027 89.8209158 24.9496651
0.1185818 88.9588298 26.6114711
0.1149189 86.0392385 25.9021862
0.1153636 87.3628610 25.7887148
0.1159350 87.4077212 25.6902314
0.1174319 86.3929703 26.6023045
0.1160067 87.9488192 29.4796871
0.1168360 88.1775742 29.1640635
0.1172072 87.5940183 31.2473666
0.1201975 89.8637742 28.9962572
0.1150285 86.9306957 29.8025727
0.1160429 85.7621940 28.7200018
0.1168204 87.1331042 31.3881809
0.1225780 89.1107105 33.4057682
0.1222794 89.0101222 33.6138922
0.1227370 88.7105304 33.7098772
0.1236936 88.4637765 33.0571489
0.1256474 86.7193286 31.3879440
0.1247259 89.9239322 35.3802938
0.1312338 87.5556142 35.3283532
0.1280595 89.3154610 38.7061599
0.1285212 88.9369606 38.8011177
0.1281479 89.0951036 38.4027680
0.1289325 87.4716325 38.3308367
0.1283233 86.6784584 38.3042489
0.1295958 86.9510708 38.3053087
0.1342680 89.8115971 40.5746113
0.1340600 89.6190365 40.2238013
0.1347167 88.8341978 40.6570157
0.1349644 89.5686718 41.5265902
0.1347355 89.2378458 40.9334110
0.1343025 87.7597467 41.2565900
0.1362201 87.3493903 41.4062270
0.1370207 87.0715125 41.1595551
0.1353992 86.1244501 41.5533786
0.1377767 89.8170334 39.0108612
0.1389547 88.3146727 39.6911127
0.1388136 88.0624109 40.6645150
0.1380125 87.2941322 39.4897878
0.1402016 87.7990379 40.8178583
0.1349610 89.1854218 42.3482912
0.1056697 82.1330331 29.9921907
0.1066514 81.9589481 30.9989141
0.1066112 81.0106543 30.3317210
0.1142248 84.7095340 37.9195403
0.1166109 84.2344430 39.6985060
0.1167286 82.8167494 39.0961786
0.1184970 83.5000455 39.8253705
0.1230849 84.0036382 42.6753582
0.1231512 83.4318031 42.8101761
0.1201861 82.0522292 39.9253184
0.1194879 85.0067739 40.7511900
0.1202555 85.2296712 40.8463023
0.1274832 82.0559388 43.6957570
0.1188870 87.9801476 24.8149804
0.1233374 89.5095056 24.2632731
0.1258467 88.7314570 28.7101968
0.1269735 89.3201842 27.2839020
0.1208464 86.6767633 26.8201130
0.1293494 88.6749564 28.6724129
0.1310732 87.8396074 29.0678618
0.1310627 87.8408643 28.9011019
0.1282878 88.4603841 32.0119167
0.1292353 89.2661833 31.3206743
0.1307577 88.5869855 30.7482562
0.1322921 88.9297053 31.8028188
0.1333941 89.0639489 31.9458425
0.1294366 87.5873154 32.9832349
0.1299914 87.3927616 32.3998240
0.1303775 86.2222339 33.4741458
0.1338505 88.8588613 34.0583348
0.1303325 86.3445544 34.3233134
